Symbol	Count_DE	Proportion_DE_measured	Proportion_DE_all	Count_NA	GoF_down	GoF_up	LoF_down	LoF_up	Avg_abs_FC	FC_purity	FC_signed_purity	DE_prior_rank	Mean_bind	Proportion_binary	Curated_target	Rank_binding	Rank_perturbation	Rank_integrated
Tbl1xr1	3	0.3	0.3	0	0	1	6	3	0.188926	0.7	0.7	0.553928195884032	0.0238141376345922	0	FALSE	4468	4446	5912
Tnfsf18	0	0	0	7	1	0	2	0	0.49243	1	-1	0.718116268589455	0.198144321283017	0	FALSE	1366	14545	5913
Bcas3	3	0.3	0.3	0	1	0	3	6	0.18883	0.7	0.7	0.182865154473987	0.0238141376345922	0	FALSE	4468	4447	5914
Got2	3	0.3	0.3	0	1	0	5	4	0.188522	0.6	-0.6	0.221220770116669	0.0238141376345922	0	FALSE	4468	4449	5915
Slc51a	0	0	0	7	0	1	0	2	0.2429	1	-1	0.502253267237494	0.202878211187654	0	FALSE	1266	15707	5916
Kti12	3	0.3	0.3	0	0	1	4	5	0.188495	0.6	-0.6	0.356316659155776	0.0238141376345922	0	FALSE	4468	4451	5917
Recql	3	0.3	0.3	0	1	0	5	4	0.1883924	0.6	-0.6	0.277226979119724	0.0238141376345922	0	FALSE	4468	4452	5918
Ndst2	3	0.3	0.3	0	1	0	3	6	0.188384	0.7	0.7	0.127935506484402	0.0238141376345922	0	FALSE	4468	4453	5919
Kdm1a	3	0.3	0.3	0	0	1	1	8	0.188339	0.9	-0.9	0.144133994291723	0.0238141376345922	0	FALSE	4468	4454	5920
Rrp15	2	0.2	0.2	0	0	1	4	5	1.060459	0.6	-0.6	0.363677332131591	0.12455675397577	0	FALSE	3688	5397	5921
Tnpo2	3	0.3	0.3	0	0	1	1	8	0.1882104	0.9	-0.9	0.213134044364328	0.0238141376345922	0	FALSE	4468	4455	5922
Git1	3	0.3	0.3	0	1	0	6	3	0.18805	0.7	-0.7	0.121976866456362	0.0238141376345922	0	FALSE	4468	4456	5923
Plcl1	3	0.3	0.3	0	1	0	0	9	0.1753592	1	1	0.74317760753092	0.111778341758652	0	FALSE	4278	4654	5924
Foxk2	3	0.3	0.3	0	1	0	5	4	0.187699	0.6	-0.6	0.0348505332732462	0.0238141376345922	0	FALSE	4468	4458	5925
Psmf1	3	0.3	0.3	0	1	0	4	5	0.187593	0.6	0.6	0.233037904962195	0.0238141376345922	0	FALSE	4468	4460	5926
Fkrp	3	0.3	0.3	0	1	0	6	3	0.187546	0.7	-0.7	0.399879825747334	0.0238141376345922	0	FALSE	4468	4461	5927
Phf13	3	0.3	0.3	0	1	0	5	4	0.187408	0.6	-0.6	0.358044164037855	0.0238141376345922	0	FALSE	4468	4463	5928
Cpsf7	3	0.3	0.3	0	1	0	3	6	0.187173	0.7	0.7	0.0277402233238195	0.0238141376345922	0	FALSE	4468	4464	5929
Cnot6	2	0.2	0.2	0	0	1	4	5	0.1353601	0.6	-0.6	0.369135246106855	0.165812753549029	0	FALSE	2214	9011	5930
Zfp788	3	0.3	0.3	0	0	1	3	6	0.187136	0.7	-0.7	0.525762355415352	0.0238141376345922	0	FALSE	4468	4466	5931
Kdm2b	3	0.3	0.3	0	0	1	3	6	0.187063	0.7	-0.7	0.461068549396625	0.0238141376345922	0	FALSE	4468	4467	5932
Ugdh	3	0.3	0.3	0	1	0	5	4	0.187029	0.6	-0.6	0.545666216013219	0.0238141376345922	0	FALSE	4468	4468	5933
Nfyb	3	0.3	0.3	0	0	1	3	6	0.1869522	0.7	-0.7	0.317986079815733	0.0238141376345922	0	FALSE	4468	4469	5934
Crmp1	1	0.167	0.1	4	0	1	1	4	0.380275	0.833333333333333	-0.833333333333333	0.88673576686195	0.177974090715975	0	FALSE	1869	10684	5935
Natd1	3	0.3	0.3	0	1	0	4	5	0.186951	0.6	0.6	0.258800260377547	0.0238141376345922	0	FALSE	4468	4470	5936
Tmem50a	3	0.3	0.3	0	1	0	3	6	0.1866413	0.7	0.7	0.228005608131791	0.0238141376345922	0	FALSE	4468	4474	5937
Msantd2	3	0.3	0.3	0	0	1	6	3	0.186595	0.7	0.7	0.367457813830054	0.0238141376345922	0	FALSE	4468	4475	5938
Txnl4a	3	0.3	0.3	0	0	1	4	5	0.186567	0.6	-0.6	0.595263131540734	0.0238141376345922	0	FALSE	4468	4476	5939
Elovl1	3	0.3	0.3	0	1	0	6	3	0.186499	0.7	-0.7	0.594637223974763	0.0238141376345922	0	FALSE	4468	4477	5940
Rps6ka3	3	0.3	0.3	0	0	1	5	4	0.1864651	0.6	0.6	0.323018376646137	0.0238141376345922	0	FALSE	4468	4478	5941
Itgav	3	0.3	0.3	0	1	0	6	3	0.186377	0.7	-0.7	0.72780531771068	0.0238141376345922	0	FALSE	4468	4479	5942
Abcb10	3	0.3	0.3	0	1	0	4	5	0.18625	0.6	0.6	0.548520354514045	0.0238141376345922	0	FALSE	4468	4480	5943
Usp40	3	0.3	0.3	0	1	0	3	6	0.186249	0.7	0.7	0.240498723148565	0.0238141376345922	0	FALSE	4468	4481	5944
Mark2	3	0.3	0.3	0	1	0	5	4	0.1860977	0.6	-0.6	0.177407240498723	0.0238141376345922	0	FALSE	4468	4482	5945
Zfp281	3	0.3	0.3	0	0	1	5	4	0.186091	0.6	0.6	0.315031796104351	0.0238141376345922	0	FALSE	4468	4483	5946
Rilpl2	3	0.3	0.3	0	1	0	4	5	0.1860803	0.6	0.6	0.505783385909569	0.0238141376345922	0	FALSE	4468	4484	5947
Abce1	3	0.3	0.3	0	0	1	5	4	0.186031	0.6	0.6	0.349506784838015	0.0238141376345922	0	FALSE	4468	4485	5948
Pdik1l	3	0.3	0.3	0	0	1	3	6	0.1859294	0.7	-0.7	0.110610385058335	0.0238141376345922	0	FALSE	4468	4486	5949
Dnah14	2	0.222	0.2	1	0	1	7	1	0.773322222222222	0.888888888888889	0.888888888888889	0.63822542686896	0.126246613324272	0	FALSE	3609	5554	5950
Prep	1	0.1	0.1	0	1	0	4	5	0.1401033	0.6	0.6	0.297556456862451	0.188866271916343	0	FALSE	1581	12679	5951
Zfp523	3	0.3	0.3	0	1	0	6	3	0.18592	0.7	-0.7	0.083020379550348	0.0238141376345922	0	FALSE	4468	4487	5952
Tnfaip2	0	0	0	0	0	1	3	6	0.666496	0.7	-0.7	0.97739221871714	0.194873588588271	0	FALSE	1438	13943	5953
Lhx4	1	0.2	0.1	5	0	1	2	2	0.359968	0.6	-0.6	0.613940213309298	0.178198842719583	0	FALSE	1863	10764	5954
Med8	3	0.3	0.3	0	0	1	4	5	0.185814	0.6	-0.6	0.369635972159631	0.0238141376345922	0	FALSE	4468	4489	5955
Rbm18	3	0.3	0.3	0	1	0	2	7	0.185737	0.8	0.8	0.215612638325572	0.0238141376345922	0	FALSE	4468	4491	5956
Cacna2d1	2	0.25	0.2	2	0	1	2	5	0.1256075	0.75	-0.75	0.933829052125582	0.166542141829503	0	FALSE	2193	9153	5957
Nde1	3	0.3	0.3	0	1	0	6	3	0.185635	0.7	-0.7	0.689750137699665	0.0238141376345922	0	FALSE	4468	4493	5958
Tctn3	3	0.3	0.3	0	0	1	6	3	0.185622	0.7	0.7	0.126808872865655	0.0238141376345922	0	FALSE	4468	4494	5959
Gins4	3	0.3	0.3	0	0	1	6	3	0.185564	0.7	0.7	0.143758449752141	0.0238141376345922	0	FALSE	4468	4495	5960
Ino80	3	0.3	0.3	0	0	1	2	7	0.185361	0.8	-0.8	0.102648840819188	0.0238141376345922	0	FALSE	4468	4496	5961
Cnpy3	3	0.3	0.3	0	1	0	5	4	0.185323	0.6	-0.6	0.106078814280707	0.0238141376345922	0	FALSE	4468	4497	5962
Senp3	3	0.3	0.3	0	0	1	3	6	0.1727769	0.7	-0.7	0.0701266836913525	0.111778341758652	0	FALSE	4278	4697	5963
Cdc27	3	0.3	0.3	0	0	1	5	4	0.1852793	0.6	0.6	0.101196735266136	0.0238141376345922	0	FALSE	4468	4498	5964
Zcchc3	2	0.2	0.2	0	0	1	5	4	0.2317175	0.6	0.6	0.79244905112413	0.150831715914747	0	FALSE	2703	7436	5965
Eif2s1	3	0.3	0.3	0	0	1	4	5	0.185255	0.6	-0.6	0.855991187221471	0.0238141376345922	0	FALSE	4468	4499	5966
Ipo5	3	0.3	0.3	0	1	0	6	3	0.1850644	0.7	-0.7	0.442716939562365	0.0238141376345922	0	FALSE	4468	4501	5967
Rbbp8	3	0.3	0.3	0	1	0	5	4	0.185028	0.6	-0.6	0.424565620149216	0.0238141376345922	0	FALSE	4468	4502	5968
Plaur	2	0.2	0.2	0	0	1	3	6	0.644733	0.7	-0.7	0.966125882529668	0.128158301314843	0	FALSE	3524	5709	5969
Zfand3	3	0.3	0.3	0	1	0	3	6	0.18501	0.7	0.7	0.287592008412198	0.0238141376345922	0	FALSE	4468	4503	5970
Xylt1	2	0.222	0.2	1	0	1	5	3	0.453577777777778	0.666666666666667	0.666666666666667	0.63033899153773	0.133722514509493	0	FALSE	3296	6105	5971
Pip4k2a	3	0.3	0.3	0	1	0	5	4	0.184992	0.6	-0.6	0.606905012267788	0.0238141376345922	0	FALSE	4468	4504	5972
Mydgf	1	0.1	0.1	0	1	0	6	3	0.1052098	0.7	-0.7	0.118797256021231	0.191087544669885	0	FALSE	1527	13186	5973
Vwa8	3	0.3	0.3	0	1	0	5	4	0.184713	0.6	-0.6	0.318186370236843	0.0238141376345922	0	FALSE	4468	4507	5974
Casd1	3	0.3	0.3	0	1	0	4	5	0.184528	0.6	0.6	0.32316859446197	0.0238141376345922	0	FALSE	4468	4508	5975
Zfand2b	3	0.3	0.3	0	1	0	4	5	0.1844628	0.6	0.6	0.0446397276050273	0.0238141376345922	0	FALSE	4468	4509	5976
Diaph1	2	0.2	0.2	0	0	1	4	5	0.16056	0.6	-0.6	0.320014020329478	0.161521707398395	0	FALSE	2344	8595	5977
Borcs8	3	0.3	0.3	0	0	1	2	7	0.1843862	0.8	-0.8	0.203144559611437	0.0238141376345922	0	FALSE	4468	4510	5978
Cyp46a1	2	0.2	0.2	0	1	0	7	2	0.2597971	0.8	-0.8	0.631490661459116	0.147141082888881	0	FALSE	2828	7126	5979
Nadsyn1	2	0.2	0.2	0	1	0	4	5	0.3256692	0.6	0.6	0.145586099844775	0.141072976983228	0	FALSE	3044	6622	5980
Basp1	3	0.3	0.3	0	1	0	4	5	0.184377	0.6	0.6	0.910870762605778	0.0238141376345922	0	FALSE	4468	4512	5981
Ccdc115	3	0.3	0.3	0	0	1	3	6	0.184361	0.7	-0.7	0.200615893044915	0.0238141376345922	0	FALSE	4468	4513	5982
Cgas	1	0.1	0.1	0	1	0	7	2	0.516302	0.8	-0.8	0.738220419608432	0.17421910121996	0	FALSE	1974	10215	5983
Rpl22	3	0.3	0.3	0	1	0	3	6	0.184328	0.7	0.7	0.446472384958189	0.0238141376345922	0	FALSE	4468	4514	5984
Dab2ip	3	0.3	0.3	0	1	0	4	5	0.1535005	0.6	0.6	0.519903860597867	0.116882711594581	0	FALSE	4062	4967	5985
Lcmt1	3	0.3	0.3	0	0	1	2	7	0.184228	0.8	-0.8	0.380351509689049	0.0238141376345922	0	FALSE	4468	4516	5986
Ehd4	3	0.3	0.3	0	1	0	5	4	0.184208	0.6	-0.6	0.667192429022082	0.0238141376345922	0	FALSE	4468	4517	5987
Trpm4	3	0.333	0.3	1	0	0	5	4	0.184132666666667	0.555555555555556	0.555555555555556	0.417280056081318	0.0238141376345922	0	FALSE	4468	4518	5988
Upp2	1	0.1	0.1	0	0	1	4	5	0.33862	0.6	-0.6	0.792348905913575	0.178305156468997	0	FALSE	1860	10856	5989
Pou2f1	2	0.2	0.2	0	0	1	3	6	0.15091	0.7	-0.7	0.337764758900406	0.162835015568984	0	FALSE	2304	8764	5990
Cbr1	3	0.3	0.3	0	0	1	5	4	0.1840204	0.6	0.6	0.739397125832457	0.0238141376345922	0	FALSE	4468	4520	5991
Nppb	0	0	0	5	1	0	0	4	0.67516	1	1	0.939737619548345	0.19428931346953	0	FALSE	1451	13921	5992
Nap1l1	3	0.3	0.3	0	0	1	4	5	0.1840018	0.6	-0.6	0.634920634920635	0.0238141376345922	0	FALSE	4468	4521	5993
Rgsl1	2	0.286	0.2	3	1	0	1	5	0.794111428571429	0.857142857142857	0.857142857142857	0.564668769716088	0.12532006844005	0	FALSE	3653	5531	5994
Cstf3	3	0.3	0.3	0	0	1	3	6	0.183836	0.7	-0.7	0.178834309749136	0.0238141376345922	0	FALSE	4468	4523	5995
Gng13	1	0.111	0.1	1	1	0	7	1	0.827726666666667	0.888888888888889	-0.888888888888889	0.909043112513144	0.170019549127775	0	FALSE	2092	9663	5996
Ptpn1	3	0.3	0.3	0	1	0	5	4	0.183789	0.6	-0.6	0.340368534374844	0.0238141376345922	0	FALSE	4468	4525	5997
Wdtc1	3	0.3	0.3	0	0	1	3	6	0.183748	0.7	-0.7	0.229207350658455	0.0238141376345922	0	FALSE	4468	4526	5998
Ankrd11	3	0.3	0.3	0	0	1	4	5	0.183731	0.6	-0.6	0.498472785539032	0.0238141376345922	0	FALSE	4468	4527	5999
Trarg1	0	0	0	2	1	0	3	4	0.650699375	0.625	0.625	0.650743578188373	0.194515588759685	0	FALSE	1446	13988	6000
Vipr1	1	0.1	0.1	0	1	0	2	7	0.63629	0.8	0.8	0.800310450152721	0.172003462492617	0	FALSE	2035	9941	6001
Borcs6	3	0.3	0.3	0	1	0	3	6	0.183667	0.7	0.7	0.214561113614741	0.0238141376345922	0	FALSE	4468	4528	6002
Utp14a	2	0.2	0.2	0	0	1	5	4	0.1838039	0.6	0.6	0.342822092033448	0.157732921409888	0	FALSE	2471	8189	6003
Nudcd2	3	0.3	0.3	0	0	1	6	3	0.183462	0.7	0.7	0.427795303189625	0.0238141376345922	0	FALSE	4468	4529	6004
Khdrbs1	3	0.3	0.3	0	0	1	4	5	0.1834184	0.6	-0.6	0.189700065094387	0.0238141376345922	0	FALSE	4468	4531	6005
Ralgps2	2	0.2	0.2	0	1	0	2	7	0.1782156	0.8	0.8	0.747583996795353	0.158569007815047	0	FALSE	2442	8291	6006
Eya2	2	0.25	0.2	2	1	0	4	3	0.441462875	0.625	-0.625	0.785639176806369	0.133663744317907	0	FALSE	3298	6140	6007
Camta1	3	0.3	0.3	0	0	1	6	3	0.1832213	0.7	0.7	0.699213860097141	0.0238141376345922	0	FALSE	4468	4533	6008
Gpatch1	3	0.3	0.3	0	0	1	4	5	0.18317	0.6	-0.6	0.0913324320264383	0.0238141376345922	0	FALSE	4468	4534	6009
Msto1	3	0.3	0.3	0	0	1	7	2	0.1830324	0.8	0.8	0.169645986680687	0.0238141376345922	0	FALSE	4468	4535	6010
Rab2b	3	0.3	0.3	0	1	0	3	6	0.183031	0.7	0.7	0.415026788843824	0.0238141376345922	0	FALSE	4468	4536	6011
Nme6	3	0.3	0.3	0	0	1	5	4	0.183016	0.6	0.6	0.424340293425467	0.0238141376345922	0	FALSE	4468	4537	6012
Ubr3	3	0.3	0.3	0	0	1	4	5	0.183016	0.6	-0.6	0.198237444294227	0.0238141376345922	0	FALSE	4468	4538	6013
Casp9	3	0.3	0.3	0	1	0	4	5	0.183013	0.6	0.6	0.599344048870863	0.0238141376345922	0	FALSE	4468	4539	6014
Zfp710	3	0.3	0.3	0	1	0	4	5	0.182886	0.6	0.6	0.340643933703871	0.0238141376345922	0	FALSE	4468	4540	6015
Hhatl	0	0	0	3	0	1	4	2	0.533222857142857	0.714285714285714	0.714285714285714	0.807045215562566	0.196074531362876	0	FALSE	1412	14368	6016
Scmh1	3	0.3	0.3	0	1	0	5	4	0.1828112	0.6	-0.6	0.335386310149717	0.0238141376345922	0	FALSE	4468	4541	6017
Tmbim6	0	0	0	0	0	1	3	6	0.1428209	0.7	-0.7	0.175729808221922	0.204081913614927	0	FALSE	1241	16351	6018
Naf1	3	0.375	0.3	2	0	0	4	4	0.18278625	0.5	-0.5	0.182339392118572	0.0238141376345922	0	FALSE	4468	4542	6019
Papss1	3	0.3	0.3	0	1	0	3	6	0.182747	0.7	0.7	0.345751339442191	0.0238141376345922	0	FALSE	4468	4543	6020
Irgq	3	0.3	0.3	0	0	1	5	4	0.182616	0.6	0.6	0.22737970056582	0.0238141376345922	0	FALSE	4468	4544	6021
Txlng	3	0.3	0.3	0	0	1	4	5	0.182571	0.6	-0.6	0.371113114015322	0.0238141376345922	0	FALSE	4468	4545	6022
Zfp810	2	0.2	0.2	0	0	1	4	5	0.257635	0.6	-0.6	0.456612087526914	0.14672806981854	0	FALSE	2841	7149	6023
Wdr60	3	0.333	0.3	1	0	1	3	5	0.182530333333333	0.666666666666667	-0.666666666666667	0.160157227980572	0.0238141376345922	0	FALSE	4468	4546	6024
Chid1	3	0.3	0.3	0	0	1	3	6	0.182439	0.7	-0.7	0.302789044113965	0.0238141376345922	0	FALSE	4468	4547	6025
Mrps11	3	0.3	0.3	0	0	1	9	0	0.18243	1	1	0.0482950277902959	0.0238141376345922	0	FALSE	4468	4548	6026
Zc3h3	3	0.3	0.3	0	0	1	4	5	0.182416	0.6	-0.6	0.238821290871764	0.0238141376345922	0	FALSE	4468	4549	6027
Wasf1	3	0.375	0.3	2	0	1	5	2	0.18241375	0.75	0.75	0.600120174252666	0.0238141376345922	0	FALSE	4468	4550	6028
Pigq	3	0.3	0.3	0	0	1	7	2	0.1823806	0.8	0.8	0.339041610334986	0.0238141376345922	0	FALSE	4468	4552	6029
Pfn1	3	0.3	0.3	0	0	1	5	4	0.182173	0.6	0.6	0.573005858494817	0.0238141376345922	0	FALSE	4468	4553	6030
Stag2	3	0.3	0.3	0	0	1	3	6	0.1821619	0.7	-0.7	0.294076410795654	0.0238141376345922	0	FALSE	4468	4554	6031
Arl14ep	3	0.3	0.3	0	0	1	3	6	0.18211	0.7	-0.7	0.306569525812428	0.0238141376345922	0	FALSE	4468	4555	6032
Fasn	3	0.3	0.3	0	0	1	4	5	0.182079	0.6	-0.6	0.952305843473036	0.0238141376345922	0	FALSE	4468	4556	6033
Septin9	0	0	0	9	0	0	1	0	0.3463	1	1	NA	0.19937908986668	0	FALSE	1340	15194	6034
Lrsam1	2	0.25	0.2	2	0	0	5	3	0.234215	0.625	0.625	0.0998698112262781	0.149384103093313	0	FALSE	2750	7405	6035
Dhx36	2	0.2	0.2	0	0	1	4	5	0.1019162	0.6	-0.6	0.423288768714636	0.16699681257869	0	FALSE	2179	9352	6036
Myg1	3	0.3	0.3	0	0	1	5	4	0.181651	0.6	0.6	0.10430123679335	0.0238141376345922	0	FALSE	4468	4561	6037
Ctf2	0	0	0	5	1	0	2	2	0.851788	0.6	0.6	0.20392068499324	0.192544737576994	0	FALSE	1492	13661	6038
Cnot8	3	0.3	0.3	0	0	1	1	8	0.1816462	0.9	-0.9	0.0454909618947474	0.0238141376345922	0	FALSE	4468	4562	6039
Cyb561d2	2	0.2	0.2	0	0	1	6	3	0.270711	0.7	0.7	0.131515697761755	0.145160513090682	0	FALSE	2898	7035	6040
Nostrin	2	0.2	0.2	0	1	0	4	5	0.421414	0.6	0.6	0.708902909218367	0.134060797763964	0	FALSE	3285	6207	6041
Znhit1	3	0.3	0.3	0	0	1	4	5	0.18161675	0.6	-0.6	0.267412748485304	0.0238141376345922	0	FALSE	4468	4564	6042
Msh3	3	0.3	0.3	0	0	1	4	5	0.181538	0.6	-0.6	0.279304992238746	0.0238141376345922	0	FALSE	4468	4565	6043
Llgl2	1	0.1	0.1	0	1	0	6	3	0.382887	0.7	-0.7	0.71481147664113	0.176396023629015	0	FALSE	1912	10669	6044
Cyhr1	2	0.2	0.2	0	0	1	3	6	0.16095213	0.7	-0.7	0.284838015121927	0.160576465873582	0	FALSE	2374	8593	6045
Smad4	3	0.3	0.3	0	1	0	3	6	0.181453	0.7	0.7	0.320239347053227	0.0238141376345922	0	FALSE	4468	4567	6046
Smg6	2	0.222	0.2	1	0	0	1	8	0.158926666666667	0.888888888888889	-0.888888888888889	0.105252616293626	0.160846144511538	0	FALSE	2365	8631	6047
Eri3	3	0.3	0.3	0	0	1	6	3	0.181126	0.7	0.7	0.0939862801061539	0.0238141376345922	0	FALSE	4468	4570	6048
Washc2	3	0.3	0.3	0	1	0	4	5	0.180655	0.6	0.6	0.280882279304992	0.0238141376345922	0	FALSE	4468	4573	6049
Slc7a6	3	0.3	0.3	0	1	0	4	5	0.180616	0.6	0.6	0.381102598768214	0.0238141376345922	0	FALSE	4468	4574	6050
Iqgap3	2	0.2	0.2	0	0	1	5	4	0.357497	0.6	0.6	0.847178408692604	0.137635632941228	0	FALSE	3160	6468	6051
Upf2	3	0.3	0.3	0	0	1	5	4	0.1806	0.6	0.6	0.566446347203445	0.0238141376345922	0	FALSE	4468	4576	6052
Tatdn2	3	0.3	0.3	0	0	1	7	2	0.180372	0.8	0.8	0.50598367633068	0.0238141376345922	0	FALSE	4468	4578	6053
Lrrc15	2	0.286	0.2	3	1	0	0	6	1.2323	1	1	0.882980321466126	0.122031199655636	0	FALSE	3815	5363	6054
Ube2j1	3	0.3	0.3	0	1	0	4	5	0.180338	0.6	0.6	0.288067698162335	0.0238141376345922	0	FALSE	4468	4581	6055
Prkx	3	0.3	0.3	0	0	1	2	7	0.1803314	0.8	-0.8	0.361474137499374	0.0238141376345922	0	FALSE	4468	4582	6056
Knop1	3	0.3	0.3	0	0	1	7	2	0.166582	0.8	0.8	0.256872465074358	0.111778341758652	0	FALSE	4278	4786	6057
Ipo13	3	0.3	0.3	0	0	1	5	4	0.1803215	0.6	0.6	0.0719543337839868	0.0238141376345922	0	FALSE	4468	4583	6058
Dop1a	3	0.3	0.3	0	0	1	4	5	0.1801625	0.6	-0.6	0.216839417154875	0.0238141376345922	0	FALSE	4468	4584	6059
Rnf2	3	0.3	0.3	0	0	1	3	6	0.18002	0.7	-0.7	0.57380702017926	0.0238141376345922	0	FALSE	4468	4586	6060
Ptrh1	2	0.222	0.2	1	0	0	5	4	0.162194444444444	0.555555555555556	0.555555555555556	0.443142556707225	0.160032834088386	0	FALSE	2393	8564	6061
Enoph1	3	0.3	0.3	0	0	1	6	3	0.179915	0.7	0.7	0.251965349757148	0.0238141376345922	0	FALSE	4468	4587	6062
Prpf6	3	0.3	0.3	0	1	0	1	8	0.1797478	0.9	0.9	0.231786089830254	0.0238141376345922	0	FALSE	4468	4588	6063
Fut7	1	0.1	0.1	0	1	0	3	6	0.50218	0.7	0.7	0.554003304791948	0.173306305216637	0	FALSE	1999	10257	6064
Sap18b	3	0.375	0.3	2	0	0	3	5	0.17967875	0.625	-0.625	NA	0.0238141376345922	0	FALSE	4468	4590	6065
Cdc42ep2	2	0.2	0.2	0	1	0	4	5	0.36227	0.6	0.6	0.864178058184367	0.136994472676291	0	FALSE	3182	6446	6066
Ugcg	3	0.3	0.3	0	1	0	6	3	0.1796396	0.7	-0.7	0.684066897000651	0.0238141376345922	0	FALSE	4468	4591	6067
Arfgap1	3	0.3	0.3	0	1	0	2	7	0.179502	0.8	0.8	0.22567723198638	0.0238141376345922	0	FALSE	4468	4592	6068
Tmem50b	3	0.3	0.3	0	1	0	5	4	0.179461	0.6	-0.6	0.479970957888939	0.0238141376345922	0	FALSE	4468	4593	6069
Arhgap31	1	0.111	0.1	1	0	0	4	5	0.179412222222222	0.555555555555556	-0.555555555555556	0.666566521456111	0.184118675194637	0	FALSE	1703	12051	6070
Fbxl17	3	0.3	0.3	0	1	0	6	3	0.17936	0.7	-0.7	0.274898602974313	0.0238141376345922	0	FALSE	4468	4596	6071
Eif4a1	3	0.3	0.3	0	0	1	3	6	0.179281	0.7	-0.7	0.560412598267488	0.0238141376345922	0	FALSE	4468	4598	6072
Prdx5	2	0.2	0.2	0	0	1	4	5	0.230107	0.6	-0.6	0.435356266586551	0.14918893874113	0	FALSE	2757	7452	6073
Zfp91	3	0.333	0.3	1	0	0	5	4	0.179192222222222	0.555555555555556	0.555555555555556	0.114140503730409	0.0238141376345922	0	FALSE	4468	4599	6074
Ppp4r2	3	0.3	0.3	0	0	1	3	6	0.1791514	0.7	-0.7	0.212758499824746	0.0238141376345922	0	FALSE	4468	4600	6075
Gtf2f1	3	0.3	0.3	0	0	1	5	4	0.179047	0.6	0.6	0.221270842721947	0.0238141376345922	0	FALSE	4468	4601	6076
Hp1bp3	3	0.3	0.3	0	1	0	3	6	0.178928	0.7	0.7	0.32081518201392	0.0238141376345922	0	FALSE	4468	4603	6077
Klc2	3	0.3	0.3	0	1	0	5	4	0.178773	0.6	-0.6	0.309473736918532	0.0238141376345922	0	FALSE	4468	4605	6078
Slc25a14	3	0.3	0.3	0	0	1	4	5	0.1786569	0.6	-0.6	0.24488007611036	0.0238141376345922	0	FALSE	4468	4606	6079
Dlgap4	3	0.3	0.3	0	1	0	5	4	0.17853	0.6	-0.6	0.386159931901257	0.0238141376345922	0	FALSE	4468	4607	6080
Gcc1	3	0.3	0.3	0	1	0	1	8	0.1784961	0.9	0.9	0.060537779780682	0.0238141376345922	0	FALSE	4468	4608	6081
Dcaf13	3	0.3	0.3	0	0	1	5	4	0.178496	0.6	0.6	0.0745330729557859	0.0238141376345922	0	FALSE	4468	4609	6082
Zfp780b	3	0.333	0.3	1	0	1	3	5	0.178401111111111	0.666666666666667	-0.666666666666667	0.076385759351059	0.0238141376345922	0	FALSE	4468	4610	6083
Lyrm9	2	0.222	0.2	1	0	0	6	3	0.18837	0.666666666666667	0.666666666666667	0.410720544789945	0.155666449973726	0	FALSE	2541	8107	6084
Suclg1	3	0.3	0.3	0	0	1	6	3	0.178258	0.7	0.7	0.260002002904211	0.0238141376345922	0	FALSE	4468	4611	6085
Nudcd1	3	0.3	0.3	0	0	1	5	4	0.178225	0.6	0.6	0.29117219968955	0.0238141376345922	0	FALSE	4468	4612	6086
Xpo6	3	0.3	0.3	0	0	1	4	5	0.178191	0.6	-0.6	0.160808171849181	0.0238141376345922	0	FALSE	4468	4613	6087
Tsc2	3	0.3	0.3	0	0	1	2	7	0.178175	0.8	-0.8	0.0243352861649392	0.0238141376345922	0	FALSE	4468	4614	6088
Kat5	3	0.3	0.3	0	0	1	5	4	0.17812477	0.6	0.6	0.348204897100796	0.0238141376345922	0	FALSE	4468	4616	6089
Pomt2	3	0.3	0.3	0	0	1	8	1	0.177841	0.9	0.9	0.124305242601773	0.0238141376345922	0	FALSE	4468	4617	6090
AW209491	3	0.3	0.3	0	0	1	3	6	0.1776795	0.7	-0.7	0.0629663011366481	0.0238141376345922	0	FALSE	4468	4618	6091
1110065P20Rik	3	0.3	0.3	0	1	0	8	1	0.177612	0.9	-0.9	0.352035451404537	0.0238141376345922	0	FALSE	4468	4619	6092
Fastk	3	0.3	0.3	0	0	1	6	3	0.1774546	0.7	0.7	0.164388363126533	0.0238141376345922	0	FALSE	4468	4620	6093
Spryd4	3	0.3	0.3	0	0	1	7	2	0.17744163	0.8	0.8	0.129087176405788	0.0238141376345922	0	FALSE	4468	4621	6094
Sri	3	0.3	0.3	0	0	1	4	5	0.177439	0.6	-0.6	0.588628511341445	0.0238141376345922	0	FALSE	4468	4622	6095
Bccip	3	0.3	0.3	0	0	1	7	2	0.177338	0.8	0.8	0.0674728356116369	0.0238141376345922	0	FALSE	4468	4623	6096
Rcl1	3	0.3	0.3	0	0	1	7	2	0.177252	0.8	0.8	0.554654248660558	0.0238141376345922	0	FALSE	4468	4626	6097
Usp24	2	0.2	0.2	0	1	0	5	4	0.180669	0.6	-0.6	0.23251214260678	0.156626130327102	0	FALSE	2508	8242	6098
Tbrg4	3	0.3	0.3	0	0	1	5	4	0.177088	0.6	0.6	0.221521205748335	0.0238141376345922	0	FALSE	4468	4627	6099
Ints9	3	0.3	0.3	0	0	1	2	7	0.177068	0.8	-0.8	0.0438636022232237	0.0238141376345922	0	FALSE	4468	4628	6100
