Symbol	Count_DE	Proportion_DE_measured	Proportion_DE_all	Count_NA	GoF_down	GoF_up	LoF_down	LoF_up	Avg_abs_FC	FC_purity	FC_signed_purity	DE_prior_rank	Mean_bind	Proportion_binary	Bind_logFC	Bind_adj_Pval	Curated_target	Rank_binding	Rank_perturbation	Rank_integrated
Aqp3	1	0.125	0.125	0	2	2	2	2	0.631995	0.5	-0.5	0.957939011566772	0.0417772351972055	0.333333333333333	NA	NA	FALSE	11830	12016	14106
Snapc2	1	0.125	0.125	0	2	2	1	3	0.184158125	0.625	-0.625	0.103850583345851	0.0506564887292723	0.333333333333333	-0.0581496269018871	0.868571107070005	FALSE	10112	14060	14107
Fcrla	1	0.167	0.125	2	2	0	2	2	1.13111666666667	0.666666666666667	0.666666666666667	0.845225577086776	0.0376401912993376	0	NA	NA	FALSE	12666	11225	14108
Dtnbp1	2	0.25	0.25	0	3	1	1	3	0.321475	0.75	0.75	0.0702017925992689	0.0228367392831933	0	-0.253474452602664	0.524018453056681	FALSE	15550	9144	14109
Aadat	2	0.286	0.25	1	2	1	2	2	0.527662857142857	0.571428571428571	0.571428571428571	0.549847278553903	0.0164308448954198	0	NA	NA	FALSE	17203	8266	14110
Ptpn9	1	0.125	0.125	0	0	4	2	2	0.258978875	0.75	-0.75	0.257598517850884	0.0482405081471637	0.333333333333333	-0.0731690475383637	0.782434546449331	FALSE	10577	13445	14111
Tcaf3	0	0	0	7	0	1	0	0	1.182	1	-1	0.239572379950929	0.053801787734135	0.333333333333333	NA	NA	FALSE	9502	14968	14112
Gimap6	1	0.125	0.125	0	3	1	2	2	0.6209475	0.625	0.625	0.824320264383356	0.0419040220610373	0.333333333333333	-0.211747699579687	0.605729100605609	FALSE	11805	12048	14113
Lrriq3	1	0.125	0.125	0	2	2	3	1	0.44373875	0.625	0.625	0.400280406589555	0.0446571908361149	0.333333333333333	-0.0424692667261157	0.924122303521367	FALSE	11247	12646	14114
Gsc2	0	0	0	3	1	0	0	4	0.409976	1	1	0.40486204997246	0.0574223681829273	0.5	0.0180553732348001	0.94139082908162	FALSE	8890	16003	14115
Chrna9	1	0.167	0.125	2	2	0	3	1	0.631881666666667	0.833333333333333	-0.833333333333333	0.695258124280206	0.0417527380546168	0.5	-0.0692987345566423	0.889245716305725	FALSE	11838	12018	14116
C1qtnf3	2	0.286	0.25	1	3	0	4	0	0.36304	1	-1	0.994291722998348	0.0206094179042097	0	NA	NA	FALSE	15971	8908	14117
Ccdc15	1	0.2	0.125	3	2	2	0	1	0.222788	0.6	-0.6	0.2354914626208	0.0492840515988763	0.333333333333333	-0.0617742205783696	0.858801716711518	FALSE	10376	13713	14118
Nit1	1	0.125	0.125	0	1	3	1	3	0.11524975	0.75	-0.75	0.0500976415802914	0.0527603264949284	0.333333333333333	-0.0254097448229369	0.930144611837957	FALSE	9714	14648	14119
Mogat1	0	0	0	2	1	1	2	2	0.382125	0.5	-0.5	0.869911371488659	0.057676821549752	0.5	NA	NA	FALSE	8846	16086	14120
Kctd1	2	0.25	0.25	0	1	3	1	3	0.5189645	0.75	-0.75	0.534174553101998	0.0164879696837657	0	-0.0857921892538815	0.847201573482613	FALSE	17155	8295	14121
Olfr312	0	NA	0	8	0	0	0	0	NA	NA	NA	NA	0.0612803897009479	0.5	NA	NA	FALSE	8249	17251	14122
Sla2	0	0	0	1	1	2	2	2	0.281345714285714	0.571428571428571	-0.571428571428571	0.605077362175154	0.0585908457867411	0.5	-0.0129003930480736	0.978089907914758	FALSE	8701	16356	14123
L2hgdh	2	0.25	0.25	0	1	3	2	2	0.38638625	0.625	-0.625	0.371638876370738	0.0195322808537191	0	-0.338690281890959	0.103907606058388	FALSE	16166	8804	14124
Arhgap40	0	0	0	6	1	1	0	0	1.0452	0.5	-0.5	0.515647689149266	0.0540161816025854	0.166666666666667	NA	NA	FALSE	9469	15031	14125
Sf3b4	2	0.25	0.25	0	2	2	1	3	0.120564	0.625	-0.625	0.203670321966852	0.0356518953414592	0.333333333333333	-0.18070291423312	0.565345791401197	FALSE	13102	10866	14126
Gm4553	0	NA	0	8	0	0	0	0	NA	NA	NA	NA	0.0612479360804336	0.333333333333333	NA	NA	FALSE	8253	17251	14127
Mrpl13	1	0.125	0.125	0	4	0	3	1	0.1775	0.875	-0.875	0.20840218316559	0.050819041222791	0.333333333333333	-0.0398439859146833	0.932077871706613	FALSE	10076	14132	14128
Cryaa	0	0	0	2	0	2	3	1	0.403948166666667	0.833333333333333	0.833333333333333	0.904661759551349	0.0573911261627298	0.5	NA	NA	FALSE	8895	16020	14129
Pigyl	2	0.25	0.25	0	3	1	2	2	0.2691875	0.625	0.625	0.116068299033599	0.0261220862168301	0.166666666666667	-0.0919665335101183	0.869170253477662	FALSE	14945	9536	14130
Fancl	2	0.25	0.25	0	3	1	2	2	0.21068125	0.625	0.625	0.273947223474037	0.0306040940374886	0.166666666666667	NA	NA	FALSE	14105	10108	14131
Wfdc15b	1	0.2	0.125	3	1	0	2	2	0.376766	0.6	0.6	0.616193480546793	0.045798892959372	0.333333333333333	NA	NA	FALSE	11043	12911	14132
Tmem30c	0	0	0	1	2	1	2	2	0.556235714285714	0.571428571428571	0.571428571428571	0.351134144509539	0.0560057797928744	0.166666666666667	NA	NA	FALSE	9117	15639	14133
Glrx5	0	0	0	0	0	4	3	1	0.16902125	0.875	0.875	0.176205497972059	0.0596417385806261	0.333333333333333	-0.0943147245944449	0.820481607902919	FALSE	8527	16726	14134
Krtap3-3	1	0.333	0.125	5	0	0	2	1	0.0858666666666667	0.666666666666667	0.666666666666667	0.355340243352862	0.0530190408776363	0.166666666666667	NA	NA	FALSE	9661	14766	14135
Iws1	2	0.25	0.25	0	2	2	2	2	0.15637375	0.5	-0.5	0.0667968554403886	0.03410140880221	0.166666666666667	-0.0900345566258125	0.746401234038804	FALSE	13411	10638	14136
Fhit	1	0.125	0.125	0	2	2	0	4	0.45348875	0.75	-0.75	0.605928596464874	0.0442067428872846	0.333333333333333	-0.0565388561209241	0.918192736541933	FALSE	11332	12594	14137
Zfp873	1	0.125	0.125	0	1	3	2	2	0.25292375	0.625	-0.625	0.247959541334936	0.0482335343943719	0.333333333333333	0.055349228473542	0.733697023643541	FALSE	10583	13487	14138
Pnpla1	1	0.143	0.125	1	3	1	2	1	0.937428142857143	0.714285714285714	-0.714285714285714	0.581543237694657	0.0383850306788487	0.166666666666667	NA	NA	FALSE	12506	11415	14139
Nrd1	2	0.25	0.25	0	2	2	2	2	0.09702875	0.5	-0.5	0.188648540383556	0.0357812828272349	0.166666666666667	-0.0638423078176602	0.852541113038852	FALSE	13069	10925	14140
Ctsk	1	0.125	0.125	0	3	1	3	1	0.74184	0.75	-0.75	0.938260477692654	0.0402211098767903	0.166666666666667	NA	NA	FALSE	12140	11762	14141
Nr1i3	1	0.125	0.125	0	2	2	1	3	0.4629125	0.625	-0.625	0.774347804316259	0.0440387011551982	0.5	-0.0382325644820951	0.918289862516798	FALSE	11370	12564	14142
Zrsr2	2	0.25	0.25	0	1	3	1	3	0.16523	0.75	-0.75	0.213384407390717	0.033504622184401	0.166666666666667	0.104648352295291	0.490260982448792	FALSE	13518	10569	14143
Vmo1	1	0.333	0.125	5	1	2	0	0	0.638333333333333	0.666666666666667	-0.666666666666667	0.307095288167843	0.0414179270413677	0.5	NA	NA	FALSE	11906	12000	14144
Htd2	0	0	0	7	0	1	0	0	2.644	1	-1	NA	0.0530430684222845	0.5	-0.0645663707801405	0.838789144092709	FALSE	9652	14808	14145
Brip1	1	0.125	0.125	0	2	2	2	2	0.39924	0.5	-0.5	0.721295879024586	0.0451707362569574	0.333333333333333	-0.03401545352041	0.934922111144886	FALSE	11154	12816	14146
Klrg2	1	0.125	0.125	0	2	2	2	2	0.65652	0.5	-0.5	0.527364678784237	0.0410669540935679	0	NA	NA	FALSE	11963	11950	14147
Rmi2	1	0.125	0.125	0	3	1	1	3	0.553529125	0.75	0.75	0.735391317410245	0.0425802035328949	0.333333333333333	-0.181354145214956	0.710439433628011	FALSE	11663	12260	14148
CK137956	1	0.25	0.125	4	1	2	1	0	1.97125	0.75	0.75	0.472284812978819	0.0360553131002426	0.166666666666667	NA	NA	FALSE	13011	10991	14149
Atg101	0	0	0	0	3	1	1	3	0.1913525	0.75	0.75	0.123829552851635	0.0592391563766172	0.333333333333333	-0.151654422522478	0.7201534020959	FALSE	8598	16643	14150
Ddx19a	1	0.125	0.125	0	2	2	2	2	0.17909375	0.5	-0.5	0.0591357468329077	0.0505271825073297	0	0.092039712287614	0.789072059979572	FALSE	10136	14118	14151
H4c18	1	1	0.125	7	0	0	0	1	2.206	1	-1	NA	0.0359247412233923	0.166666666666667	NA	NA	FALSE	13040	10974	14152
