Symbol	Count_DE	Proportion_DE_measured	Proportion_DE_all	Count_NA	GoF_down	GoF_up	LoF_down	LoF_up	Avg_abs_FC	FC_purity	FC_signed_purity	DE_prior_rank	Mean_bind	Proportion_binary	Bind_logFC	Bind_adj_Pval	Curated_target	Rank_binding	Rank_perturbation	Rank_integrated
Zc3hav1	0	0	0	0	0	1	3	2	0.2087205	0.666666666666667	0.666666666666667	0.826723749436683	0.164801935943765	1	0.0962689851201106	0.999970331795321	FALSE	2147	3653	2055
Rgsl1	0	0	0	1	0	0	2	3	0.33956	0.6	-0.6	0.564668769716088	0.0650305947314528	0	NA	NA	FALSE	7603	1033	2056
Zbtb1	0	0	0	0	1	0	4	1	0.202685	0.833333333333333	-0.833333333333333	0.417805818436733	0.169031177422732	1	0.283365100263947	0.999970331795321	FALSE	2032	3866	2057
Trim37	0	0	0	0	1	0	4	1	0.152214333333333	0.833333333333333	-0.833333333333333	0.530268889890341	0.205691394766807	1	0.629374300633097	0.999970331795321	FALSE	1174	6694	2058
B3gnt2	0	0	0	0	0	1	1	4	0.132109	0.833333333333333	-0.833333333333333	0.560738070201793	0.219396284787971	1	0.691232325306256	0.999970331795321	FALSE	937	8391	2059
Ppp1r15b	0	0	0	0	0	1	2	3	0.0839666666666667	0.666666666666667	-0.666666666666667	0.2244003805518	0.241827090564284	1	0.607186423146225	0.999970331795321	FALSE	587	13406	2060
Olfr541	0	0	0	4	0	0	1	1	0.3783	0.5	-0.5	NA	0.00431890992596085	0	NA	NA	FALSE	11323	695	2061
Ms4a4c	0	0	0	1	0	1	2	2	0.3780412	0.6	-0.6	0.987782284312253	0.00431890992596085	0	NA	NA	FALSE	11323	696	2062
Nrip3	0	0	0	0	0	1	4	1	0.377918	0.833333333333333	0.833333333333333	0.893420459666516	0.00431890992596085	0	NA	NA	FALSE	11323	697	2063
Znrf3	0	0	0	0	0	1	2	3	0.134331666666667	0.666666666666667	-0.666666666666667	0.316859446196986	0.218421811277374	1	0.570018494403467	0.999970331795321	FALSE	963	8205	2064
Ccn2	0	0	0	0	0	1	4	1	0.370635	0.833333333333333	0.833333333333333	0.989234389865305	0.0319332953962401	0	-0.419505859984088	0.999970331795321	FALSE	10452	756	2065
Tmed2	0	0	0	1	1	0	2	2	0.198112	0.6	0.6	0.68023634269691	0.172539041924166	1	0.339154330970972	0.999970331795321	FALSE	1952	4052	2066
