Symbol	Count_DE	Proportion_DE_measured	Proportion_DE_all	Count_NA	GoF_down	GoF_up	LoF_down	LoF_up	Avg_abs_FC	FC_purity	FC_signed_purity	DE_prior_rank	Mean_bind	Proportion_binary	Bind_logFC	Bind_adj_Pval	Curated_target	Rank_binding	Rank_perturbation	Rank_integrated
Cotl1	6	0.214	0.207	1	2	3	5	16	0.3840575	0.730769230769231	-0.730769230769231	0.836112362926243	0.14898951678906	0.682539682539683	-0.0183073112378178	0.959417587099421	FALSE	710	70	48
Pim1	4	0.138	0.138	0	1	5	7	14	0.375358072413793	0.703703703703704	-0.703703703703704	0.930824695808923	0.204773446704512	0.857142857142857	0.27248479275651	0.0924263853808737	FALSE	67	791	49
Tgfb1	4	0.143	0.138	1	1	5	9	11	0.357632178571429	0.615384615384615	-0.615384615384615	0.716013219167793	0.204620065919481	0.73015873015873	0.195938331953473	0.343152684580817	FALSE	68	815	50
Kif21b	5	0.172	0.172	0	1	5	10	11	0.351115517241379	0.592592592592593	-0.592592592592593	0.743002353412448	0.182424148002107	0.698412698412698	0.121011878183644	0.543942050736149	FALSE	182	307	51
Mcl1	3	0.103	0.103	0	3	3	8	13	0.250053896551724	0.592592592592593	-0.592592592592593	0.454458965499975	0.227877670295955	0.761904761904762	0.0430573104564687	0.895820558207356	FALSE	21	2681	52
Mdc1	1	0.04	0.034	4	4	1	9	9	0.189920404	0.565217391304348	0.565217391304348	0.201692454058385	0.270090132646884	0.857142857142857	0.615371680717939	0.00215991511708173	FALSE	5	11318	53
Synj2	7	0.241	0.241	0	2	4	13	8	0.625746379310345	0.62962962962963	0.62962962962963	0.61624355315207	0.0831894289091709	0.476190476190476	0.0746553017166196	0.701476308003728	FALSE	5678	10	54
Socs3	3	0.103	0.103	0	2	4	6	15	0.751061379310345	0.703703703703704	-0.703703703703704	0.997571478644034	0.21586435143889	0.888888888888889	0.289521161202314	0.183168936094641	TRUE	40	1442	55
Spns2	5	0.179	0.172	1	2	3	11	10	0.419634607142857	0.538461538461538	0.538461538461538	0.745831455610635	0.176946261785763	0.698412698412698	0.0358509600925636	0.906745908448225	FALSE	234	260	56
Itga2b	6	0.207	0.207	0	4	2	6	15	0.712882172413793	0.703703703703704	0.703703703703704	0.753667818336588	0.116807455883343	0.619047619047619	0.156161968287648	0.352267556611045	TRUE	2187	30	57
Cnr2	4	0.154	0.138	3	2	3	4	15	0.68018	0.75	-0.75	0.848029642982324	0.188237515590059	0.698412698412698	0.191782549230874	0.266451762636858	FALSE	126	522	58
Arrb2	6	0.207	0.207	0	2	4	10	11	0.303493103448276	0.555555555555556	-0.555555555555556	0.449576886485404	0.146029684749171	0.666666666666667	-0.0174008819489195	0.951442554672292	FALSE	812	81	59
Oas3	5	0.172	0.172	0	4	2	8	13	0.701336551724138	0.62962962962963	0.62962962962963	0.96970607380702	0.160504083688229	0.682539682539683	0.303327975892755	0.0864958041897632	FALSE	464	142	60
