Symbol	Count_DE	Proportion_DE_measured	Proportion_DE_all	Count_NA	GoF_down	GoF_up	LoF_down	LoF_up	Avg_abs_FC	FC_purity	FC_signed_purity	DE_prior_rank	Mean_bind	Proportion_binary	Bind_logFC	Bind_adj_Pval	Curated_target	Rank_binding	Rank_perturbation	Rank_integrated
Slc66a2	1	0.25	0.083	8	1	2	0	1	0.5859675	0.75	-0.75	NA	0.109011789535929	0.588235294117647	0.00839428571579859	0.972286658978101	FALSE	2951	7104	4375
Smg7	3	0.25	0.25	0	5	5	0	2	0.113745	0.583333333333333	-0.583333333333333	0.268088728656552	0.0366504829339227	0.117647058823529	-0.214261149985005	0.148527430604513	FALSE	13375	1568	4376
Lamp1	1	0.083	0.083	0	7	3	0	2	0.201628583333333	0.75	0.75	0.203319813729908	0.123144388627976	0.352941176470588	0.118476019417341	0.461487484377143	FALSE	2027	10347	4377
Rybp	2	0.167	0.167	0	3	7	1	1	0.38987125	0.666666666666667	-0.666666666666667	0.363727404736868	0.0792090239118981	0.294117647058824	-0.00396871710589419	0.98722750079145	FALSE	6184	3393	4378
Scamp4	1	0.125	0.083	4	5	1	0	2	0.21783125	0.875	0.875	0.0952130589354564	0.121945224402558	0.588235294117647	-0.261984402926662	0.136181292678422	FALSE	2093	10028	4379
Mrps14	3	0.25	0.25	0	7	3	1	1	0.198702583333333	0.666666666666667	0.666666666666667	0.146212007410746	0.0275461156486689	0.117647058823529	-0.228746607926492	0.383062547379647	FALSE	14839	1415	4380
Il1rap	2	0.167	0.167	0	5	5	0	2	0.420049166666667	0.583333333333333	-0.583333333333333	0.84620199288969	0.0769673186042536	0.470588235294118	0.0848273410358489	0.607458834992941	FALSE	6477	3243	4381
Fhl3	1	0.083	0.083	0	5	5	0	2	0.360511666666667	0.583333333333333	-0.583333333333333	0.646086825897551	0.115760273079666	0.705882352941177	-0.219095113143325	0.204800490432385	FALSE	2473	8494	4382
Cdkl2	2	0.167	0.167	0	8	2	1	1	0.429596	0.75	0.75	0.740774122477593	0.0760584444441339	0.352941176470588	0.169170936405425	0.156033237105812	FALSE	6596	3185	4383
Brca1	1	0.083	0.083	0	5	5	1	1	0.346320083333333	0.5	-0.5	0.889990486204997	0.116155483454799	0.411764705882353	-0.011323571067966	0.966210070285928	FALSE	2444	8598	4384
Tmem63b	2	0.167	0.167	0	4	6	1	1	0.23432725	0.583333333333333	-0.583333333333333	0.162660858244454	0.090698890732602	0.352941176470588	-0.0200121189472446	0.936292069937454	FALSE	4664	4517	4385
Rapsn	1	0.083	0.083	0	0	10	0	2	0.327815833333333	1	-1	0.768614491011967	0.116693898895394	0.588235294117647	-0.0440255076202334	0.835614507499779	FALSE	2413	8735	4386
